episode,step,reward
1049,729960,280.8044086284419
1050,730710,280.82892374602
1051,731463,280.8195465829531
1052,732198,280.8481865038752
1053,732971,284.8756776981733
1054,733688,284.8851133800643
1055,734443,284.9001487444009
1056,735178,284.8831286268974
1057,735928,284.91192172445653
1058,736614,283.5468861795715
1059,737345,283.57250378275927
1060,737817,284.65781997367486
1061,738578,284.72275282354786
1062,739314,284.6972680283634
1063,739532,281.3076739654076
1064,740294,281.31490869292014
1065,741059,281.25139055597424
1066,741665,281.1601936327823
1067,742418,281.14797090953397
1068,742858,278.5467607197608
1069,743615,278.5135406615538
1070,744419,278.4512329098119
1071,745184,278.42834978700336
1072,745946,278.3595962765733
1073,746670,276.88077307836744
1074,747411,276.83931234340065
1075,748165,276.8901078191513
1076,748924,279.32430884005066
1077,749648,279.3887685713444
1078,750386,279.43510149107135
1079,751117,283.30629191363
1080,751853,285.4892897805612
1081,752608,285.47665050275543
1082,753368,285.45037932364585
1083,754087,285.47742767247513
1084,754823,285.5255632421398
1085,755582,285.51318664934786
1086,756347,288.5821503478338
1087,757072,288.56673022053417
1088,757851,288.56010631845027
1089,758574,288.59588983590476
1090,759334,288.56622227661376
1091,760360,288.46106054795416
1092,761065,288.4918495183653
1093,761844,288.4545195372125
1094,762658,288.42351414913554
1095,763387,288.40960391139726
1096,764179,288.39712292882393
1097,764984,288.3840487284005
1098,765721,288.3694799679985
1099,766460,288.3837497395078
1100,767197,288.3650669252382
1101,767946,288.3480646085305
1102,768712,288.3156547059761
1103,769534,288.2078709436605
1104,770466,288.1271717286768
1105,771271,288.0020327625927
1106,772094,287.91438165470834
1107,772859,287.86211036517733
1108,773609,287.85216209029267
1109,774387,287.81108040982576
1110,775137,287.78928707350593
1111,775901,287.81509719371587
1112,776661,287.80432110577647
1113,777385,289.98228555038855
1114,778119,290.10348242471804
1115,778826,290.18342278749276
1116,779565,290.1477463020063
1117,780326,290.1418606766389
1118,781066,290.16947304442914
1119,781828,290.1995294875964
1120,782252,287.8222433500846
1121,782984,287.79294369534273
1122,783773,287.78724577767696
1123,784495,287.7633758232138
1124,785238,287.78480437902505
1125,785959,287.8717125024245
1126,786716,287.83328008629536
1127,787468,287.8482577300035
1128,788206,287.92520765260105
1129,788958,287.9564330220946
1130,789720,287.945530771573
1131,790444,287.9859812316235
1132,791159,288.018017755023
1133,791945,287.940864057319
1134,792696,287.9025653347919
1135,793444,287.9051457591904
1136,794215,287.90318935815964
1137,794944,287.9966756726066
1138,795693,290.61695644673887
1139,796415,293.7599612356951
1140,797151,293.76299804716894
1141,797875,293.767475756059
1142,798640,293.7666012342086
1143,799413,293.786862464371
1144,800167,293.7606428491444
1145,800941,293.7463916110097
1146,801674,293.80036164408835
1147,802430,296.4352944210855
1148,802881,294.07814779292875
1149,803599,294.14133714952146
1150,804345,294.1906122672978
1151,804736,291.4680967212092
1152,805219,289.29436954163407
1153,805914,289.39737586296985
1154,806637,289.40849386112376
1155,807412,289.4473404788396
1156,808153,289.5204570405128
1157,808889,289.550742650265
1158,809614,290.93633451832955
1159,810323,290.97828876519844
1160,811059,293.27279269361946
1161,811807,293.2611361353968
1162,812523,293.2901242831979
1163,813263,296.75127988763666
1164,813662,294.07053016163974
1165,814418,294.08523629592395
1166,815247,295.65400138701364
1167,816021,295.5992742144114
1168,816288,294.9752413468504
1169,817005,295.0085146035061
1170,817742,295.06573221243053
1171,818502,294.9993964386912
1172,819278,295.0034643956694
1173,820020,296.42148320093963
1174,820772,296.44718950180794
1175,821517,296.4690374355911
1176,822270,296.46828810652624
1177,823034,296.413360964062
1178,823807,296.35461177625666
1179,824588,296.22611525128724
1180,825352,296.19784102386205
1181,825702,293.29692468306496
1182,826428,293.31023402678665
1183,827155,293.28567731712633
1184,827871,293.2471216847449
1185,828605,293.2892479851762
1186,829337,293.31318911981174
1187,830147,293.21006232715297
1188,830903,293.1646355880976
1189,831650,293.1185415848878
1190,832440,293.11293178808864
1191,833211,293.1512092146176
1192,833962,293.13469708943535
1193,834721,293.16857155255605
1194,835439,293.23043422903453
1195,836181,293.1749773817735
1196,837005,293.1466307406705
1197,837740,293.2030098988227
1198,838519,293.1726865354615
1199,839272,293.12961517500133
1200,840031,293.10478999870674
1201,840823,293.07470925476173
1202,841589,293.10514214919215
1203,842347,293.1534345328308
1204,843112,293.2516662948533
1205,843864,293.3438510933324
1206,844703,293.36650757628814
1207,845468,293.42207245975845
1208,846260,293.4515070783834
1209,847011,293.4836728902885
1210,847780,293.47337690021646
1211,848555,293.373999624634
1212,849305,293.3496410435678
1213,850063,293.3540744088652
1214,850811,293.36007611929205
1215,851569,293.3866513597962
1216,852314,293.4477967341771
1217,853070,293.4900402079768
1218,853839,293.40778380970403
1219,854198,290.6157056529257
1220,854936,293.0699647889084
1221,855687,293.08861366277034
1222,856427,293.12903994427666
1223,857168,293.1296930277109
1224,857878,293.0892832081112
1225,858607,293.00750876595197
1226,859379,292.961471583229
1227,860120,292.95441777072443
1228,860861,292.9590210195426
1229,861650,292.9527436218518
1230,862401,292.973587871784
1231,863207,292.94320105539566
1232,863621,290.26170036961713
1233,864258,288.6635767015021
1234,864989,288.6922029526243
1235,865729,288.6945558199464
1236,866489,288.66283856708225
1237,867131,287.1260594047659
1238,867899,287.0943150723507
1239,868658,287.07516206970007
1240,869398,287.09384418957393
1241,870151,287.0546453377646
1242,870888,287.1062729326193
1243,871636,287.1247932164163
1244,872235,285.3378927843199
1245,873013,285.3466240905876
1246,873744,285.34800650442287
1247,874477,285.3606592289821
1248,875220,287.80068341417007
1249,875781,285.93683498071204
1250,876496,285.9368179054878
1251,877241,288.705665855229
1252,878024,290.8342723853716
1253,878815,290.75739083949645
1254,879562,290.72221542353014
1255,880297,290.71669138079596
1256,881068,290.6779285169571
1257,881808,290.65140730609806
1258,882385,288.80879468133054
1259,883129,288.74838528257516
1260,883854,288.7476709320828
1261,884615,288.76976085916135
1262,885351,288.7801152617713
1263,886071,288.7505684381049
1264,886804,291.48037453971534
1265,887606,291.4975664456044
1266,888372,291.56912516379083
1267,889140,291.64750155997666
1268,889871,294.93413792526843
1269,890644,294.9397787900667
1270,891400,294.9351372539944
1271,892138,295.0755123516434
1272,892896,295.09779391807086
1273,893617,295.1222210026931
1274,894367,295.13012252884096
1275,895144,295.0969487423422
1276,895861,295.1000142014589
1277,896648,295.17179132373917
1278,897389,295.27972057793
1279,898149,295.3643608687014
1280,898898,295.3833606416835
1281,899639,298.28759880657236
1282,900392,298.28425337966735
1283,901151,298.26552270939027
1284,901888,298.2565383277179
1285,902654,298.2091446639384
1286,903251,296.5368590415718
1287,903971,296.6813137535296
1288,904709,296.72059608888304
1289,905460,296.73672819713227
1290,906202,296.7593171653564
1291,906930,296.82705760953195
1292,907673,296.8648057824964
1293,908425,296.8808209260705
1294,909190,296.8692865238048
1295,909945,296.8876724828073
1296,910700,296.84632910820744
1297,911448,296.81987603369924
1298,912204,296.82577722740467
1299,912979,296.8695532281159
1300,913799,296.8275458582197
1301,914571,296.8433917742667
1302,915337,296.80178694924007
1303,916092,296.7632696344973
1304,916855,296.7491488896245
1305,917601,296.7991887444985
1306,918355,295.740114805811
1307,919062,295.76202225382
1308,919805,295.78343349140613
1309,920606,295.7907211434019
1310,921463,295.68865465223286
1311,922192,295.79755065495397
1312,922928,295.8491811078006
1313,923683,295.82492836203005
1314,924397,295.7853365396744
1315,925133,295.7481458266713
1316,925885,295.66376018969515
1317,926635,295.6272650899179
1318,927406,295.6524392295235
1319,928210,298.42604768932614
1320,928943,298.40431250169115
1321,929700,298.41415566821956
1322,930428,298.3786681043977
1323,931153,298.37164893984175
1324,931907,298.37128625681953
1325,932776,298.3603779657834
1326,933514,298.3505040742014
1327,934239,298.38444865170203
1328,935043,298.32964134573353
1329,935770,298.3878560233207
1330,936500,298.36714484497026
1331,937254,298.37984245429993
1332,938141,300.936449935378
1333,938879,302.5731506126128
1334,939595,302.5445906457406
1335,940394,302.46053213075965
1336,941127,302.47777058103037
1337,941944,303.91817036554886
1338,942689,303.89703138849836
1339,943424,303.8737871340478
1340,944203,303.8087995114249
1341,944958,303.80596435420495
1342,945694,303.75936229761277
1343,946451,303.7470229038174
1344,947190,305.5756126017193
1345,947942,305.60356653590156
1346,948655,305.6045607060806
1347,949412,305.5904849168451
1348,950188,305.48223239306867
1349,950926,307.3330005231583
1350,951673,307.31962530459
1351,952416,307.31885640302625
1352,953151,307.32348797700365
1353,953898,307.35061922182564
1354,954655,307.3453138134254
1355,955439,307.33775087986703
1356,956177,307.40511129732903
1357,956911,307.41741929545583
1358,957630,309.25782447001825
1359,958338,309.29624020512824
1360,959064,309.2821257160211
1361,959474,306.6305029899652
1362,960222,306.60062778596676
1363,960947,306.6362137945431
1364,961755,306.6016015215971
1365,962518,306.61306876674223
1366,963296,306.55791725242113
1367,964044,306.56500376956063
1368,964844,306.51373978385163
1369,965560,306.4893336059033
1370,966329,306.4182057578708
1371,967056,306.36231057511736
1372,967223,302.68226913704854
1373,967436,299.1668966157961
1374,967594,295.3859584898581
1375,967772,291.6930081954495
1376,968168,288.90118759702887
1377,968926,288.88887985089355
1378,969664,288.80179571207833
1379,970426,288.7949643901418
1380,971168,288.7841848842381
1381,971897,288.7795641467283
1382,972624,288.78492796919596
1383,973359,288.823745527973
1384,974138,288.79487384481973
1385,974827,287.5763512271792
1386,975548,289.2029446547278
1387,975989,286.7585983046621
1388,976730,286.75913078830877
1389,977467,286.7551274977202
1390,978229,286.7830024063134
1391,978972,286.78040202225765
1392,979710,286.79350307541796
1393,980478,286.78837250645387
1394,981198,286.80428331396456
1395,981718,284.6984178208498
1396,982504,284.71409199414234
1397,983254,284.7288914550461
1398,983998,284.68692280456094
1399,984736,284.64060410459234
1400,985536,284.59762637857983
1401,986247,284.6294887684499
1402,986995,284.6560211993447
1403,987724,284.7487477288972
1404,988452,284.76611510784846
1405,989222,284.70666664743584
1406,989974,285.7807658146811
1407,990749,285.7177002556015
1408,991489,285.71701244509177
1409,992211,285.74373881549985
1410,992709,283.626416463941
1411,993436,283.64083844473697
1412,994194,283.6168874023359
1413,994926,283.65952076222743
1414,995704,283.65688520936993
1415,996453,283.62901294647514
1416,997223,283.60997253686605
1417,997975,283.6064329749245
1418,998706,283.7050600600953
1419,999008,280.7043642879524
1420,999255,277.3825485714782
1421,1000010,277.3789504291589
1422,1000710,277.4355370875859
1423,1001430,277.46206804414504
1424,1002021,275.7527440147147
1425,1002768,275.8099936182946
1426,1003505,275.8258109243324
1427,1004235,275.80452296176287
1428,1004950,275.83795589080677
1429,1005674,275.8115611254838
1430,1006407,275.86871941498566
1431,1007123,275.86864857478025
1432,1007840,275.9834713548141
1433,1008548,276.00512119447285
1434,1009251,276.04073349147217
1435,1009975,276.1062946414888
1436,1010713,276.13961928916865
1437,1011443,276.1665867485923
1438,1012159,276.20219278949685
1439,1012655,274.1586633528064
1440,1013304,272.8169780933616
1441,1014041,272.79964731123584
1442,1014471,270.3038184052666
1443,1015185,270.30588243148026
1444,1015929,270.32686554783277
1445,1016667,270.2848543803225
1446,1017387,270.2686601781599
1447,1018116,270.3036566568724
1448,1018863,270.36449220276734
1449,1019626,270.35546210540525
1450,1020369,270.3666970814469
1451,1021131,270.3350760603032
1452,1021854,270.3617539748621
1453,1022641,270.3533622028367
1454,1023347,270.41464266400845
1455,1024059,270.42780627044453
1456,1024788,270.3467073745611
1457,1025503,270.3728442527238
1458,1026212,270.3818596462652
1459,1026928,270.3726634313477
1460,1027635,270.3692972592213
1461,1028363,272.9619326905606
1462,1029076,272.9381982004294
1463,1029789,272.874607839209
1464,1030523,272.90871123378935
1465,1031287,272.8633286979797
1466,1031591,269.8199709649185
1467,1032324,269.76933804636093
1468,1033036,269.79677513136585
1469,1033811,269.76797214703527
1470,1034537,269.8197440338501
1471,1035274,269.82029229605797
1472,1036063,273.46998175130267
1473,1036617,274.9946010483443
1474,1037324,278.76367882053665
1475,1038107,282.40127582321276
1476,1038882,285.19786690565843
1477,1039664,285.20049043752965
1478,1040401,285.2678102518559
1479,1041124,285.3239375209751
1480,1041826,285.34700629886726
1481,1042539,285.3800740737762
1482,1043258,285.4317877452193
1483,1043987,285.4110639638276
1484,1044275,282.344969682757
1485,1045028,283.5776396155047
1486,1045777,283.6068832421686
1487,1046478,286.03270094234335
1488,1047190,286.0500065948915
1489,1047932,286.1096571396626
1490,1048705,286.10472917036725
1491,1049419,286.0790943425599
1492,1050121,286.1181855602712
1493,1050941,286.15202512595715
1494,1051667,286.1255586988263
1495,1052403,288.2751029566522
1496,1053130,288.3475165465393
1497,1053969,288.3320455175558
1498,1054145,284.71370526164515
1499,1054887,284.7722406751212
1500,1055665,284.8679237822494
1501,1056424,284.88738140554705
1502,1056806,282.10516579167574
1503,1057026,278.6785232877068
1504,1057320,275.479949061509
1505,1057573,272.2372974951418
1506,1057764,268.6792152673784
1507,1058532,268.6957525595371
1508,1059309,268.62017349307416
1509,1060191,268.4373753441529
1510,1060978,270.58597450779536
1511,1061742,270.5029546895048
1512,1062452,270.54823795904565
1513,1063217,270.5429588507865
1514,1063933,270.5482767811184
1515,1064652,270.63408616158455
1516,1065458,270.65155866413437
1517,1066185,270.69194100902973
1518,1066924,270.6517294968832
1519,1067685,273.7205039542169
1520,1068408,277.0426722702845
1521,1069171,277.04272088644336
1522,1069945,277.00356086004035
1523,1070695,276.97426186892096
1524,1071427,278.7047458522369
1525,1072178,278.70648758203254
1526,1072950,278.71204286409835
1527,1073738,278.6860386655515
1528,1074475,278.6630986687497
1529,1075205,278.6634417516571
1530,1075922,278.62240995979033
1531,1076686,278.5794589072742
1532,1077437,278.57983021972336
1533,1078174,278.5930575164244
1534,1078918,278.56924840038744
1535,1079661,278.5366910424154
1536,1080366,278.5559356294679
1537,1081084,278.6167318195897
1538,1081857,278.5253686915375
1539,1082648,280.562622819156
1540,1083365,281.9436713307435
1541,1084110,281.98078590202675
1542,1084910,284.43023462883696
1543,1085656,284.43205991330433
1544,1086463,284.3330048413082
1545,1087193,284.3417322317562
1546,1087836,282.85898770385
1547,1088275,280.4366138859632
1548,1088998,280.4428938745688
1549,1089714,280.49587470864907
1550,1090446,280.5573685394377
1551,1090848,277.6389415652531
1552,1091605,277.6519186879604
1553,1092396,277.62332296409863
1554,1093136,277.57085529974205
1555,1093893,277.55281378941487
1556,1094632,277.6127183787732
1557,1095308,276.35166146474955
1558,1096048,276.34079467739514
1559,1096774,276.33098655743737
1560,1097109,273.37121103020274
1561,1097824,273.45445766353873
1562,1098565,273.4970467785331
1563,1099304,273.5943756854256
1564,1100010,273.61773857895594
1565,1100727,273.6621957623759
1566,1101441,276.7572770217862
1567,1102218,276.7979674412773
1568,1102921,276.8193831340346
1569,1103675,276.8514794547823
1570,1104454,276.81264997313497
1571,1105170,276.831115670355
1572,1105890,276.8467182091862
1573,1106593,278.870448695857
1574,1107323,278.8709127627039
1575,1108085,278.9592090534339
1576,1108813,278.97069574718995
1577,1109526,278.94297643100833
1578,1110257,278.9268425499786
1579,1110977,278.90140779525854
1580,1111707,278.8466197061582
1581,1112457,278.79641965535023
1582,1113176,278.73778631493644
1583,1113943,278.7445218036388
1584,1114665,281.8467745257708
1585,1115389,281.84295692452065
1586,1116128,281.82402738647187
1587,1116811,281.8494351745322
1588,1117530,281.844561965144
1589,1118271,281.82875262533923
1590,1118994,281.87136685914214
1591,1119738,281.9103063886222
1592,1120455,281.8842336240277
1593,1121163,281.90729976657303
1594,1121891,281.9570164594042
1595,1122676,281.9551295620713
1596,1123401,281.9555998321325
1597,1124133,281.9890968715071
1598,1124881,285.6622281826944
1599,1125032,281.7314656860549
1600,1125882,281.52443348558904
1601,1126601,281.4900951300111
1602,1127362,284.22474048291855
1603,1128310,287.33255154367595
1604,1129020,290.5584591496433
1605,1129757,293.80681286007524
1606,1130459,297.38683420600717
1607,1130725,294.18773508061145
1608,1131419,294.230242423369
1609,1132134,294.38858957908815
1610,1132864,294.44744332933163
1611,1133561,294.49546836054475
1612,1134290,294.4429206693781
1613,1135000,294.4538489645716
1614,1135734,294.45184312112946
1615,1136508,294.39641063083445
1616,1137255,294.4238798976516
1617,1137966,294.41737613539647
1618,1138753,294.3565740365136
1619,1139573,294.2517150953283
1620,1140340,294.18877913792824
1621,1141078,294.1992504461754
1622,1141351,291.05728723562123
1623,1142079,291.0523664172586
1624,1142246,287.3907093002276
1625,1142553,284.31142551888513
1626,1143311,284.3229245768184
1627,1144125,284.31556873862496
1628,1144848,284.3647016044257
1629,1145599,284.397199838598
1630,1146345,284.3873973840828
1631,1147067,284.43064352447504
1632,1147349,281.2011807998224
1633,1148113,281.1385769112412
1634,1148937,281.0974665099029
1635,1149730,281.0929756078778
1636,1150454,281.0368918708147
1637,1151180,281.02017549226326
1638,1151895,281.11644223109965
1639,1152754,281.02869023226094
1640,1153468,280.9953116737343
1641,1154179,280.95631833250224
1642,1154897,281.0504076190716
1643,1155607,281.0322426083494
1644,1156415,280.93989749558733
1645,1157150,280.90422821540875
1646,1157872,282.3226218107027
1647,1158585,284.7050417435756
1648,1159285,284.69017933184404
1649,1160043,284.5900422167024
1650,1160818,284.5085441349888
1651,1161567,287.4254325027797
1652,1162282,287.42240936835645
1653,1163013,287.4316082206018
1654,1163749,287.38862558291015
1655,1164460,287.4030924429627
1656,1165152,287.38672361732773
1657,1165890,288.6283810548185
1658,1166588,288.6502491260703
1659,1167288,288.68412559115546
1660,1168044,291.65689680141475
1661,1168775,291.57859012527734
1662,1169483,291.5741755311437
1663,1170209,291.47684611041865
1664,1170961,291.42189769472884
1665,1171707,291.4133636889205
1666,1172433,291.39717198907243
1667,1173152,291.3964268579616
1668,1173882,291.37697342827767
1669,1174641,291.39159728587185
1670,1175398,291.33807295424316
1671,1176195,291.25944896722433
1672,1176298,287.23631955804154
1673,1177042,287.2050034653194
1674,1177811,287.15560441548473
1675,1178541,287.0920015439284
1676,1179287,287.0409719727478
1677,1180007,286.9875979348662
1678,1180738,286.9631513003134
1679,1181473,286.96438239508007
1680,1182225,287.00025263196954
1681,1183004,286.94997941401743
1682,1183788,286.9204232720286
1683,1184525,286.9102310415957
1684,1185244,286.93974528572033
1685,1185544,283.6789063967356
1686,1186322,283.667149811802
1687,1187052,283.61350246472375
1688,1187774,283.58274631647373
1689,1188479,283.54720366700155
1690,1189182,283.5186490186553
1691,1189876,283.5211050538842
1692,1190594,283.48947926912354
1693,1191306,283.4867750664631
1694,1192007,283.4954568040026
1695,1192707,283.48970264211255
1696,1193461,283.4796665231727
1697,1194189,283.4386373810549
1698,1194901,283.4464160268451
1699,1195625,287.34919779312014
1700,1196346,287.53552594283974
1701,1197064,287.5483138629543
1702,1197756,287.6436074469357
1703,1198467,287.965132711286
1704,1199199,287.96900956369683
1705,1199922,287.9962392097601
1706,1200632,288.0195768091538
1707,1201328,291.27907617964183
1708,1202046,291.26529710150504
1709,1202809,291.28030210148466
1710,1203553,291.29830241154724
1711,1204244,291.350575598806
1712,1204968,291.37313161258504
1713,1205740,291.32578720426903
1714,1206472,291.32673466809183
1715,1207198,291.27933462179794
1716,1207938,291.2895863106723
1717,1208646,291.2762554881234
1718,1209499,291.20182742914733
1719,1210207,291.2934118577478
1720,1210930,291.3256696975293
1721,1211655,291.32324994910556
1722,1212357,294.5333241119903
1723,1212651,291.42923766948604
1724,1213386,295.07563107296147
1725,1214097,298.1084843826588
1726,1214816,298.12484086457107
1727,1215561,298.1533986680743
1728,1216309,298.1097726528102
1729,1217047,298.0579949123165
1730,1217827,298.07052624301315
1731,1218543,298.0987685968361
1732,1219320,301.27195244469505
1733,1220081,301.2528663947742
1734,1220905,301.218057497668
1735,1221622,301.2741547439637
1736,1222330,301.3189978210022
1737,1223032,301.330983120592
1738,1223817,301.3089005518383
1739,1224539,301.4642178117992
1740,1225264,301.5044157391214
1741,1226027,301.5500106146754
1742,1226760,301.5289945379819
1743,1227501,301.50544027869023
1744,1228208,301.65371966792947
1745,1228926,301.7079545587487
1746,1229630,301.75254030859514
1747,1230396,301.7626482284799
1748,1231128,301.75623583489073
1749,1231932,301.7220411072614
1750,1232680,301.7152409298706
1751,1233434,301.7212471095044
1752,1234193,301.71700671211977
1753,1234924,301.74179835663267
1754,1235716,301.73970669136
1755,1236478,301.7501571649624
1756,1237189,301.7936355558459
1757,1237909,301.82050795800626
1758,1238645,301.8011169128759
1759,1239377,301.74740852216
1760,1240109,301.72221849791424
1761,1240842,301.71045739406645
1762,1241599,301.6616270352735
1763,1242459,301.60840884691896
1764,1243206,301.5988978733572
1765,1243953,301.5763015401111
1766,1244716,301.54037677736505
1767,1245463,301.4922480155198
1768,1246205,301.4253484903388
1769,1246922,301.4136950760622
1770,1247640,301.5248979424691
1771,1248285,300.01533694405634
1772,1249065,303.9891225468438
1773,1249811,303.96580917781137
1774,1250599,303.94277566023214
1775,1251324,303.9722431438209
1776,1252124,303.92252568690304
1777,1252899,303.9809681870484
1778,1253650,303.96041350298594
1779,1254468,303.90212583828435
1780,1255221,303.88846585687384
1781,1255993,303.9250162175
1782,1256732,303.94617793110524
1783,1257588,303.8917463133132
1784,1258356,303.81314118008135
1785,1259062,305.61095443888684
1786,1259859,305.61683726333797
1787,1260595,305.6491857906232
1788,1261320,305.66636159777437
1789,1262099,305.63826612295156
1790,1262810,305.6370314516005
1791,1263589,305.6080360110838
1792,1264425,305.55323288464496
1793,1265201,305.4890034742782
1794,1265974,305.3762521832903
1795,1266754,305.3311708135566
1796,1267523,305.30319657331313
1797,1268264,305.3300339166646
1798,1269048,305.2711162590611
1799,1269802,305.31653702519395
1800,1270029,301.90951852285104
1801,1270760,301.90814150328754
1802,1271468,301.9004473279803
1803,1272193,301.8499082226738
1804,1272919,301.8074403943349
1805,1273658,301.81286727698387
1806,1274367,301.8002226874138
1807,1275181,301.68444393353536
1808,1275975,301.67590516382654
1809,1276701,301.68109509384374
1810,1277417,301.6932891991761
1811,1278172,301.61983803286995
1812,1278891,301.62866208767883
1813,1279625,301.6494299792884
1814,1280360,301.68769065149934
1815,1281121,301.71179995813
1816,1281852,301.72709468392486
1817,1282599,301.7527103397461
1818,1283306,301.88632600822865
1819,1283772,299.4679559057379
1820,1284486,299.50950065598033
1821,1285216,299.49603235300685
1822,1285896,299.45307068679233
1823,1286605,302.56189898482046
1824,1287376,302.54251935477214
1825,1287751,299.88878960327156
1826,1288476,299.85908903277624
1827,1289231,299.8602556372426
1828,1289749,297.9447340592726
1829,1290474,297.9498117610551
1830,1291197,297.9469089895183
1831,1291946,297.8933449854818
1832,1292697,297.89466405900066
1833,1293433,297.9382891692424
1834,1294189,297.9831716894467
1835,1294958,297.92629930279764
1836,1295733,297.91335611832164
1837,1296434,297.9137435982967
1838,1297156,297.93393265588986
1839,1297905,297.8704661071217
1840,1298648,297.86549237044636
1841,1299364,297.8643139118022
1842,1300089,297.8995374300956
1843,1300889,297.86402021624735
1844,1301635,297.8852210835576
1845,1302363,297.88049432452436
1846,1303142,297.8757638191145
1847,1303897,297.8814768174064
1848,1304640,297.86423149912383
1849,1305393,297.88755144930883
1850,1306135,297.8751596492933
1851,1306890,297.87873688211835
1852,1307657,297.82830814410437
1853,1308366,297.791768201856
1854,1309128,297.79073289946086
1855,1309839,297.7660371572524
1856,1310592,297.69477923610646
1857,1311318,297.686782912436
1858,1312044,297.65533610189107
1859,1312770,297.6742580899001
1860,1313491,297.6620079498926
1861,1314242,297.63590786768816
1862,1314987,297.65325413867606
1863,1315271,294.48627767361353
1864,1315965,293.27919122159926
1865,1316771,293.2932453328894
1866,1317533,293.3325538166609
1867,1318261,293.38785797738893
1868,1319060,293.4148197772521
1869,1319878,293.3920546003806
1870,1320637,293.3521286971972
1871,1321410,294.9123057909643
1872,1322182,294.94833231063467
1873,1322917,294.9546873472513
1874,1323628,293.77381318168557
1875,1324380,293.76517260990937
1876,1325097,293.86452511297915
1877,1325789,293.93273813548444
1878,1326512,293.95349369592714
1879,1327312,293.9802214179036
1880,1328001,294.02336341585107
1881,1328698,294.0505931776906
1882,1329420,294.09008457966127
1883,1330128,294.16176794768074
1884,1330857,294.24864992010515
1885,1331576,295.75751047799685
1886,1331782,292.1074561421802
1887,1332538,292.055340385085
1888,1333290,292.04776964120833
1889,1333989,292.12231323163246
1890,1334737,292.10276277224153
1891,1335465,292.11487611570925
1892,1336219,292.16751926060994
1893,1336973,292.19055744278137
1894,1337698,292.25878092368805
1895,1338477,292.23597546963595
1896,1339198,292.23786972677664
1897,1339899,292.2958709362673
1898,1340594,292.3847926446734
1899,1341300,292.3566928828994
1900,1342008,295.75753018703557
1901,1342712,295.68437885641436
1902,1343460,295.6401507577424
1903,1344206,295.6543462572991
1904,1344937,295.72327920216935
1905,1345642,295.75633977681065
1906,1346343,295.76753437364374
1907,1347060,295.83497918286923
1908,1347750,295.9015551644314
1909,1348456,295.8995264008016
1910,1349169,295.8577167321583
1911,1349884,295.9044804915047
1912,1350594,295.92301880101166
1913,1351296,295.9588268793974
1914,1351995,295.96755439548275
1915,1352697,296.0384480000851
1916,1353422,296.05066079188657
1917,1354170,296.0190645903154
1918,1354915,295.99676480189675
1919,1355647,298.3973893652452
1920,1356382,298.42879001269597
1921,1357101,298.4688598582669
1922,1357791,298.5265396297871
1923,1358510,298.56451546815777
1924,1359257,298.6135218090461
1925,1359970,301.3106462677822
1926,1360703,301.3103615407068
1927,1361468,301.2969424815397
1928,1362233,303.2286629274329
1929,1362938,303.2429678866954
1930,1363660,303.24726394851467
1931,1364370,303.30277519335084
1932,1365089,303.36974624539454
1933,1365818,303.38384812532075
1934,1366574,303.3895793144969
1935,1367258,301.9899773547075
1936,1368158,301.9505510744188
1937,1368415,298.59223609883406
1938,1369165,298.55408549320373
1939,1369897,298.5871643405278
1940,1370591,298.59900640336025
1941,1371325,298.58627822612374
1942,1372080,298.56445575279224
1943,1372838,298.6192179463669
1944,1373565,298.5819371010114
1945,1374362,298.4961730619053
1946,1375099,297.2299997458604
1947,1375843,297.25181488846835
1948,1376584,297.2816753536681
1949,1377304,297.3436633814702
1950,1378034,297.35469098599805
1951,1378649,295.79614542647045
1952,1379403,295.854271512009
1953,1379701,292.85445902527835
1954,1380458,292.89316058508336
1955,1380771,289.8485478786523
1956,1381491,289.8849055676732
1957,1382226,289.8506214451201
1958,1382972,289.8545396830004
1959,1383750,289.77778167431165
1960,1384478,289.79124973434693
1961,1385184,289.8419875747157
1962,1385942,289.80775633880296
1963,1386714,293.02141545900906
1964,1387442,294.2434936780835
1965,1388209,294.2263291150919
1966,1388957,294.2318909387898
1967,1389694,294.2352954273614
1968,1390453,292.8926747108038
1969,1391163,292.9364222984108
1970,1391896,292.9453722295799
1971,1392623,292.9844311354293
1972,1393359,293.0230567824714
1973,1394093,293.0459117115073
1974,1394821,294.2697450954614
1975,1395575,294.2440113775811
1976,1396331,294.2029641731094
1977,1397072,294.14092620667844
1978,1397815,294.1055663153181
1979,1398537,294.1436486603599
1980,1399270,294.1158897311355
1981,1400020,294.0377077462908
1982,1400801,293.9303053608959
1983,1401534,293.92750894096395
1984,1402246,293.89494368034144
1985,1402998,293.8398340771532
1986,1403759,297.49779818278813
1987,1404511,297.48094503383396
1988,1405241,297.47190841020495
1989,1405964,297.4423239846406
1990,1406712,297.4473805281523
1991,1407453,297.3875346061973
1992,1408213,297.37231759361697
1993,1408920,297.36898136554487
1994,1409651,297.38914486441865
1995,1410417,297.4538352130618
1996,1411170,297.4347516859097
1997,1411948,297.38999073989316
1998,1412670,297.36062580354957
1999,1413381,297.389930694635
2000,1414145,297.42590996723715
